"youtube_key","segment_id","label","gender","start_time","end_time","transcription","split","source"
"WhtB9TGVCYs","0.mp3","neutral","female","0.0","6268.0","Estados Unidos tiene vacunas de sobra, muchos no quieren ponérselas, sobre todo los jóvenes. Por ese motivo, Paz Bailón...","train","youtube"
"WGQZk-gARdc","0.mp3","neutral","male","0.0","13152.0","El coronavirus ya ha transformado nuestra manera de trabajar y también las oficinas van a cambiar mucho. Ya no podremos estar tan cerca unos de otros como antes y por eso muchas empresas están rediseñando sus instalaciones para cumplir con la distancia entre sus empleados.","train","youtube"
"uD6JmkKMslU","0.mp3","neutral","female","0.0","4476.0","Del 10 al 21 por ciento, pero ¿cómo lo va a notar nuestro bolsillo? Vamos a comprobarlo.","test","youtube"
"2TmD6QAqikc","0.mp3","neutral","female","0.0","5901.0","Casi un millón y medio de personas trabajan en nuestro país más de 50 horas a la semana.","train","youtube"
"gzhOgdJZ3-A","0.mp3","neutral","female","0.0","14767.0","El 20% de la producción china está parada y eso tiene muchas consecuencias. Aquí se dedican a reparar teléfonos y ya nos dicen que faltan algunas piezas. Además, hoy vamos a intentar comprar un teléfono de alta gama. ¿Lo conseguiremos?","test","youtube"
"jsREZXd1nyE","0.mp3","neutral","female","0.0","4361.0","y bueno paz hoy también es un día señalado en el calendario de la campaña de la renta","test","youtube"
"wgdBkXN8QMo","0.mp3","neutral","female","0.0","10004.0","A penas rebajas se multiplican los chollos y también las trampas. Una organización de consumidores acaba de detectar hasta 15 maneras de engañarnos con los descuentos. Paz Bailón.","train","youtube"
"t-9WHqEscww","0.mp3","neutral","female","0.0","12789.0","Los ERTE han sido el salvavidas de muchísimas empresas y de muchos puestos de trabajo. Hoy hemos conocido que desde el mes de abril se han abierto más de 30.000 expedientes a empresas que podrían haber cometido fraudes con esas ayudas. Paz Bailón.","test","youtube"
"c8wUw9Bu0Bg","0.mp3","neutral","female","0.0","7358.0","Para los transportistas el problema es el precio del combustible y ahora también el de los peajes en las autovías. Hoy están hablando padrón.","train","youtube"
"Mhjy5TmXkzs","0.mp3","neutral","female","0.0","5155.0","Aquí escasean materias primas, lo están notando mucho en el sector de la construcción, parpailón.","test","youtube"
"BKOgmzRJUxE","0.mp3","neutral","female","0.0","3752.0","Solo se escucha el ruido del tren en este vagón.","train","youtube"
"p-_lIcfczVg","0.mp3","neutral","female","0.0","6269.0","Pregunta importante, ¿vamos a tener algún tipo de problema cuando este domingo ya cierre uno de esos dos gasoductos?","train","youtube"
"46gmaNxIjgQ","0.mp3","neutral","female","0.0","14601.0","Esta guerra comercial tiene como afectados directos a los usuarios de Huawei que precisamente hoy ha presentado en Londres su último teléfono para jóvenes con cuatro cámaras. Pero la incertidumbre entre los clientes y quienes pensaban comprarse uno de esos dispositivos crece.","train","youtube"
"qjF8RyuHgeM","0.mp3","neutral","female","0.0","6261.0","Ha sido la CIA, de hecho, la que ha facilitado ese dispositivo a Zelensky para que Rusia no consiga ubicarlo ni interceptar su señal.","train","youtube"
"ingZ3BZDcks","0.mp3","neutral","female","0.0","6312.0","Paz Bailón que está justo subiendo el plato de espejo público. Vamos a intentar entender algo de todo esto, Paz.","test","youtube"
"AbtssINqMhg","0.mp3","neutral","female","0.0","7664.0","Es un respiro para muchos, es verdad, pero muy pronto se podría quedar corto. Hoy disponemos del dato de inflación de Alemania y de Francia.","train","youtube"
"f5ROVI_-rQw","0.mp3","neutral","female","575.0","11163.0","Estas son las peculiares habitaciones de un hotel que está a punto de abrirse en Madrid. Está formado por una especie de cápsulas que no miden más de dos metros de largo por uno y medio de ancho.","train","youtube"
"PNLYecwoG6s","0.mp3","neutral","female","0.0","8507.0","Gracias Marta y bueno hablamos ahora de economía tenemos hoy que contarles un estudio sobre el impacto del coronavirus en los puestos de trabajo de nuestro país. Paz Bailón.","test","youtube"
"6zOXuBs5t20","0.mp3","neutral","female","0.0","12194.0","La industria de la música está cambiando. Las redes sociales se han convertido en un escaparate para los artistas y sus creaciones. Ahora, en muchos casos, se hace música pensando en esos formatos, con una letra sencilla, pegadiza y fácil de bailar.","train","youtube"
"UYPIsdbEkOI","0.mp3","neutral","female","0.0","11123.0","Un estudio reciente asegura que la mayoría de las fotos en redes sociales son de personas solas, aunque curiosamente las que más felices nos hacen son las fotos grupales. Está demostrado que en ellas sonreímos más.","train","youtube"
"_8d562rltbo","0.mp3","neutral","female","0.0","6126.0","Un día antes, el 19, en el Consejo de Ministros. Todavía quedan dos semanas, pero ya han surgido muchas dudas.","train","youtube"
"fbPxbq7YJi4","0.mp3","neutral","female","0.0","11725.0","Pedro Sánchez exige urgencia a la Unión Europea, en este caso para abaratear el recibo de la luz. El presidente está hoy, por cierto, en Rumanía recabando apoyos para desvincular el gas del precio de la electricidad. El fin.","train","youtube"
"7UtueSzpC-o","0.mp3","neutral","female","0.0","9934.0","Muchos hemos tirado BTS de antígenos en los últimos meses y sepan que quienes hayan dado positivo en uno de ellos ahora pueden estar en una especie de limbo de cara a conseguir el pasaporte COVID.","train","youtube"
"S8S9A3raW3g","0.mp3","neutral","female","0.0","6806.0","Piensen cuántas veces han hecho este gesto en lo que llevamos de día. Además seguramente si no nos están viendo desde casa.","train","youtube"
"HrFYqTX5OZw","0.mp3","neutral","female","0.0","10348.0","Es uno de los titulares del día, ya han escuchado a Yolanda Díaz. El Gobierno ha pactado con los sindicatos la subida del salario mínimo hasta los 1.000 euros. Está para ahora mismo en los 964 euros.","train","youtube"
"UCu4o8l_Djg","0.mp3","neutral","female","0.0","13904.0","Desde luego son datos muy positivos los del paro. El mejor noviembre desde el año 2008. Hablamos de casi 74.400 desempleados menos de todos los contratos que se han firmado. La mayoría, eso sí, Paz Bailón, siguen siendo temporales.","train","youtube"
"IamJJe-GFHI","0.mp3","neutral","male","0.0","13957.0","¿Puede la inteligencia artificial superar al ser humano? El último reto ha sido enfrentar a un campeón europeo de debate contra una máquina, algo así como el robot tertuliano, que ha resultado ser un oponente muy muy duro. Estuvo a punto de ganar al humano.","train","youtube"
"WWcVsWIunZM","0.mp3","neutral","female","0.0","5967.0","Y bueno, más noticias. Sepan ustedes que España es el segundo país de la Unión Europea","train","youtube"
"XT6zZfZs2cg","0.mp3","neutral","female","0.0","11251.0","Abre el casting en España para ser azafato o azafata de una compañía aérea. Entre los requisitos no tener tatuajes visibles, estar delgado, demostrar buena salud y cumplir con una estatura mínima.","train","youtube"
"2sOipAqC0qQ","0.mp3","neutral","male","0.0","5043.0","Además también piden ayudas porque aseguran que están teniendo pérdidas millonarias. Paz Bailón.","train","youtube"
"ReNM-ptYNGE","0.mp3","neutral","female","0.0","13353.0","Por ejemplo del dentista o de un taller mirar el ticket y encontrarnos con esto extra de desinfección COVID, un suplemento para desinfectar el material después de cada cliente, algunos ya se lo han encontrado y ojo porque las organizaciones de consumidores","test","youtube"
"cOM7EcXS4RM","0.mp3","neutral","male","0.0","5742.0","Estos disturbios que han visto han terminado con 60 detenidos y 36 agentes heridos.","train","youtube"
"DuPfpIFugWI","0.mp3","neutral","female","0.0","6486.0","Y hoy también seguimos muy pendientes de las ayudas que lleguen a La Palma. Desde luego las del Gobierno Canario están ya aprobadas.","train","youtube"
"giuv8RCWG1A","0.mp3","neutral","female","966.0","11017.0","Los sindicatos denuncian que no se están cumpliendo las medidas para proteger a los trabajadores de seguridad del aeropuerto de Barajas y eso lo han denunciado Paz Bailón ante la Inspección de Trabajo.","test","youtube"
"vFCGWQOo-O8","0.mp3","neutral","male","0.0","14710.0","En España hay 34 vuelos afectados. Muchos de los pasajeros ya han sido reubicados o han llegado a su destino. Después de la prohibición de la Agencia Europea de Seguridad, varios de esos aviones Boeing 737 MAX 8 van a permanecer estacionados en aeropuertos españoles Pad Bailón.","train","youtube"
"PWB2Na1wl5M","0.mp3","neutral","female","0.0","7370.0","Noticia importante que hemos conocido hoy, PSOE y Podemos quieren aprobar en su primer Consejo de Ministros, si lo hubiera, si llegan a eso.","test","youtube"
"xs6EKL0hOLw","0.mp3","neutral","female","0.0","6568.0","Y también siguen protestando un día más esos miles de trabajadores, incluidos en ERTE, que todavía a Paz Bailón no han cobrado ni un euro.","train","youtube"
"ehsRM_dJ3fM","0.mp3","neutral","female","0.0","11197.0","Ya saben ustedes que las mascarillas, los desinfectantes escasean, están prácticamente agotados en las farmacias. Y atención porque los proveedores ya avisan de que van a tardar meses en reponerlo.","train","youtube"
"F61rKVrWw1w","0.mp3","neutral","female","0.0","10570.0","En la hostelería la situación ahora mismo es tan complicada que el Banco de España ya está recomendando a camareros y a comerciantes que están en el paro que se formen para poder dedicarse a otras cosas. Paz Bailón.","train","youtube"
"8hiRD8XlekI","0.mp3","neutral","male","0.0","2696.0","La segunda fase de la operación salida está marcada también.","train","youtube"
"pGpNHUZQbvE","0.mp3","neutral","female","0.0","11467.0","Poder verse el humo a varios kilómetros de Seseña, en Toledo. Todavía hay fuego en varias de las naves industriales donde ayer por la tarde se originó un incendio. Los bomberos siguen trabajando aunque ya dicen que está controlado.","train","youtube"
"wlnInejVUEg","0.mp3","neutral","female","0.0","11000.0","Bueno, pues a pesar de que uno supera el COVID, todavía puede ser contagioso. ¿Y qué pasa cuando vuelves al trabajo? Ahí está la polémica, porque muchos empleados regresan a su puesto de trabajo sin una prueba negativa.","train","youtube"
"52gkfVExZeQ","0.mp3","neutral","female","0.0","11163.0","También está cambiando el comercio. Con la desescalada las tiendas van abriendo y necesitan ofrecer a sus clientes un lugar seguro donde hacer sus compras aplicando la última tecnología para evitar los contagios. Pad Bailón.","test","youtube"
"Mi-Q3BoC16Y","0.mp3","neutral","female","0.0","10157.0","sobre Plusultra, la aeronínea rescatada por el gobierno, lo recordarán por 53 millones de euros, bueno pues hoy se ha publicado que los empresarios de esta compañía tendrían en Panamá, paz Bailón","train","youtube"
"sWY8gnItUCo","0.mp3","neutral","male","0.0","12653.0","Esa es la lectura de Margarita del Val, viróloga de CESIC, de lo que está ocurriendo ahora mismo con la expansión del virus en España. Además dice que el enemigo es más difícil de detectar porque lo transmiten sobre todo los asintomáticos.","train","youtube"
"u8IvKEsmybM","0.mp3","neutral","female","0.0","11361.0","¿Qué tal? Buenas tardes. Y el campo sigue revolucionado para denunciar su situación. Los agricultores han protestado hoy en Madrid y van a seguir movilizándose hasta que les den soluciones. Paz Bailón.","train","youtube"
"iDlbPoAtpfk","0.mp3","neutral","male","0.0","7695.0","Vuelto a ver estanterías vacías y hay puestos en los mercados que no tienen productos, pero la situación se va normalizando.","train","youtube"
"zhFnAHAaqbo","0.mp3","neutral","female","0.0","12666.0","Bueno, y ahora vamos ya con la nueva noticia, la buena, la económica, que es la bajada del paro. España supera ya los 20 millones de ocupados. El paro baja al 14,5 por ciento. Si les parece, vamos a desmenuzar un poquito.","train","youtube"
"gXog_zQ_d24","0.mp3","neutral","female","0.0","7131.0","justicia tributaria si algunos pretenden eludir los compromisos y las obligaciones que tienen el resto.","train","youtube"
"UYBp7R7ZNjI","0.mp3","neutral","female","319.0","6537.0","Pero el precio del combustible sigue subiendo, hay que decir que por lo menos la luz hoy PAZ nos da un pequeño respiro.","train","youtube"
"eNvVkqF1i-Q","0.mp3","neutral","male","0.0","13457.0","Ahora el mayor problema es para Boeing y es colosal aclarar cuanto antes las dudas y evitar cancelaciones en los más de 5000 pedidos que tiene de un aparato en el que ahora mismo nadie quiere volar.","train","youtube"
"C5-Q8Pk1c4M","0.mp3","neutral","male","0.0","6154.0","Encontrar pisos se puede convertir en una misión imposible, pero aún así la compraventa de viviendas Paz Bailón sigue subiendo.","train","youtube"
"XLZe2lMO_ng","0.mp3","neutral","female","504.0","6195.0","a","train","youtube"
"d7hDlE-SRmE","0.mp3","neutral","female","0.0","8039.0","Ya desde el coche nos damos cuenta, nada por aquí y nada por allá y no es un truco de magia, se llama responsabilidad.","train","youtube"
"HnllFPK0hDU","0.mp3","neutral","female","0.0","9445.0","Hay un lado muy oscuro en internet en el que podemos encontrar de todo aunque no sea fácil y cuando decimos de todo es de todo hasta vacunas contra el coronavirus eso sí","train","youtube"
"DJwJ9aRZe4s","0.mp3","neutral","female","0.0","13550.0","Hoy comienza Future, es la primera gran feria que se celebra en Europa tras la pandemia y precisamente Marruecos es el destino más elegido por los españoles para viajar fuera de Europa, por eso todas las miradas están puestas hoy en este stand.","train","youtube"
"BYvC7YB2dzw","0.mp3","neutral","male","0.0","11186.0","Acabamos de contarles, el gobierno ha suspendido los vuelos desde Italia. Es otra de las medidas para hacer frente al coronavirus. Padre Bailón, para hoy estaban programados decenas de vuelos y van a ser los últimos que van a llegar.","train","youtube"
"5NcCBbruPlU","0.mp3","neutral","female","0.0","8958.0","Cancún, Roma, París, los vuelos internacionales se han disparado un 45% en esta semana santa de las 18.000 operaciones programadas","train","youtube"
"MMA1c6SMQb8","0.mp3","neutral","female","0.0","13943.0","Puede que esta mañana lo hayan hecho al llegar al trabajo, fichar con el dedo, cosa que algunas grandes empresas ya están recomendando no hacer. La alternativa, fichar con el teléfono o incluso teletrabajar.","train","youtube"
"7gqPOtmJSmQ","0.mp3","neutral","female","0.0","14036.0","Pues no solamente el Reino Unido tiene que lidiar con la escasez de camioneros, también ocurre aquí, atención, porque va a empezar ahora un proyecto piloto muy interesante, proyecto para los soldados obligados a retirarse a la reserva cuando tienen 45 años, ahora les van a formar","test","youtube"
"CdD7VUxeQJ0","0.mp3","neutral","female","16.0","6764.0","Canarias se está quedando sin coches de alquiler, es muy difícil para los turistas llegar a conseguir uno. Paz Bailón.","train","youtube"
"CXyK-C2HOjs","0.mp3","neutral","male","0.0","12623.0","Al final no hay fronteras, estamos hablando de un mundo globalizado y aquí estamos poniendo una frontera con Aragón y lo que estamos provocando es lo contrario de lo que queremos, más movilidad estamos provocando.","train","youtube"
"9ghwAN9Ok1o","0.mp3","neutral","female","0.0","14575.0","Lejos de prohibir la tecnología, algunos centros educativos la están aprovechando porque con cabeza puede ser muy útil. Ahora mismo estos estudiantes están desarrollando habilidades como la confianza o el trabajo en equipo. ¿De qué manera? Enseguida lo vemos.","train","youtube"
"tNv7602pcTk","0.mp3","neutral","female","0.0","8834.0","Ellos vienen y otros buscan irse fuera de España para vacunarse. A esto lo llamamos ahora turismo de vacunas. Hay cada vez más países en esa lista. Paz Bailón.","train","youtube"
"8rS2gwsIZn0","0.mp3","neutral","female","0.0","14813.0","Están vacunados y tienen muchas ganas de viajar en Fuenlabrada en Madrid han organizado viajes para cuando se pueda a Torremolinos y Avenidor había tantas ganas que en sólo unos días ya se han reservado casi 9.000 plazas","train","youtube"
"o6ucTISXkY8","0.mp3","neutral","male","0.0","4877.0","de la mesa.","test","youtube"
"KqR8TOOFeCY","0.mp3","neutral","female","0.0","12264.0","6 millones de litros de agua o lo que es lo mismo 12 mil euros todo eso le han cobrado a tomás a vecinas de villanueva del partillo en madrid ella no lo entiende dice que es imposible que haya consumido tanta agua en solo unos meses","train","youtube"
"Xwj0Pfv07nM","0.mp3","neutral","female","0.0","7094.0","Bueno, esta información que les vamos a contar ahora puede considerarse una estafa. Hay un chico que denuncia que le están pidiendo dinero.","train","youtube"
"AUp0Oz9Beks","0.mp3","neutral","female","0.0","11441.0","La seguridad, el servicio o la limpieza son todas cuestiones que valoramos cuando viajamos. Hoy por cierto hemos conocido un ranking que mide las mejores ciudades de España para el turismo. ¿Cuáles son?","train","youtube"
"osAobOMr7eo","0.mp3","neutral","female","0.0","11321.0","Y más noticias tenemos en San Sebastián de los Reyes en Madrid han detenido hoy a un hombre que ha estado dedicándose a estafar, él fingía ser empleado de una compañía eléctrica. Vamos a ver qué es lo que hacía. Paz Bailón, cuéntanos.","train","youtube"
"M2dq3rPtVSk","0.mp3","neutral","female","0.0","11529.0","Llega un día en que queda obsoleta y desaparece. Ese es el destino de las cabinas de teléfono. Cabinas como estas que podrían desaparecer de las calles el próximo 31 de diciembre.","train","youtube"
"OxvwLW15AK8","0.mp3","neutral","female","0.0","11866.0","En esta Navidad diferente, lo que no cambia es que aquellos que residen fuera de España quieren regresar a su casa unos días aquí con la familia y muchos están teniendo problemas para hacerse la PCR, para poder volar aquí a España. Paz Bailón, cuéntanos.","test","youtube"
"sDE-t702Bv4","0.mp3","neutral","female","0.0","11248.0","de la empresa.","test","youtube"
"Q7KxQlUW8v0","0.mp3","neutral","female","0.0","12598.0","El resto del mundo no hay pasarelas con decenas de asistentes ni grandes eventos para presentar las colecciones. El coronavirus también ha cambiado el sector de la moda, por eso algunos diseñadores están tirando de creatividad para encontrar formas de dar a conocer sus trabajos.","train","youtube"
"yHgjHDh1UFQ","0.mp3","neutral","female","0.0","9123.0","Y esto que ven aquí, este es el pan más caro del mundo, sí. Cuesta 1.500 euros. Esta hogaza lleva un ingrediente muy poquito habitual, lleva oro.","train","youtube"
"G7LtVcEBs-Y","0.mp3","neutral","female","0.0","14931.0","Dolores no quiere ni un cable más en su fachada. Esta vecina de Velilla de San Antonio en Madrid ha emprendido una batalla literalmente contra sus vecinos y ha llegado a cortar esos cables. De hecho, hay en este momento 15 familias sin teléfono ni internet. Esto desde hace ya semanas.","train","youtube"
"GNlfBTBOP_Y","0.mp3","neutral","female","0.0","14096.0","Los burlos que circulan en redes sociales también ponen en peligro muchas vidas. Por eso más de un centenar de médicos, enfermeros y enfermeras de todo el mundo han pedido a Facebook que actúe de una vez por todas contra ellos. Dicen que esas mentiras se transmiten más rápido que muchos virus.","train","youtube"
"Igo2n6zSHmg","0.mp3","neutral","female","0.0","9354.0","Queda todavía mucho por hacer. Si miramos al IBEX35, solo encontramos a dos mujeres que presiden algunas de las grandes empresas de nuestro país.","train","youtube"
"e3yBRJLqg4s","0.mp3","neutral","female","0.0","6651.0","Pero bueno, la luz no es lo único que sube. Los combustibles también van a estar marcando precios que no se veían desde hace más de siete años, papá y lona.","train","youtube"
"hDvgQkMsujM","0.mp3","neutral","female","0.0","12669.0","Tienes a la persona con la que quieres pasar el resto de tu vida, la iglesia o el juzgado para formalizarlo y el lugar para celebrar vuestro amor y cuando parece que lo único que queda es esperar a ese día, te enteras que el restaurante hace rato.","train","youtube"
"d-WR1FzZCnE","0.mp3","neutral","male","0.0","7870.0","También hay mucha oferta de test en internet. Los hay de todos los tipos y con precios que van desde los 20 euros, aunque aquí tenemos dos problemas.","train","youtube"
"eGTqIfZlRdM","0.mp3","neutral","female","0.0","6413.0","Ya no se celebran desfiles y aquí también ha habido que reinventarse las pasarelas ahora dan el salto a lo virtual.","train","youtube"
"zobQqWWlCgg","0.mp3","neutral","female","0.0","4927.0","Toda su vida dedicándose a esto y ahora se le hace más duro que nunca.","train","youtube"
"PABX1C_xq4g","0.mp3","neutral","male","0.0","11552.0","El Boletín Oficial del Estado publicó hace meses este que vamos a reproducir en nuestra pantalla y luego algunas comunidades autónomas han ido también publicando los suyos. Estos son por ejemplo los de Navarra y los de Aragón. Pueden descargarlos con este","train","youtube"
"fIs24lkJhT4","0.mp3","neutral","female","0.0","11000.0","¿No?","train","youtube"
"gPZa5uJLesw","0.mp3","neutral","female","0.0","14370.0","27 de febrero y el abrigo en la mano, las altas temperaturas han provocado caídas de hasta un 4% en esta campaña de invierno, los carteles de rebaja siguen colgados en las tiendas y los abrigos siguen colgados en las puertas.","train","youtube"
"sMZLTFb_pGU","0.mp3","neutral","female","0.0","12221.0","Cada vez pasamos más tiempo mirando a una pantalla, bien sea de un ordenador, una televisión o un teléfono móvil. Un estudio asegura que pasamos la mitad de los días del año frente a ellas. Y los que más lo hacen son los andaluces y los madrileños.","test","youtube"
"lph5g6Mm8GY","0.mp3","neutral","female","0.0","2545.0","Parece que a todos nos ha dado por lo mismo.","train","youtube"
"xEBMDhrbnOI","0.mp3","neutral","female","0.0","12044.0","Ya ha pasado casi un mes desde que las farmacias pueden vender tes de antígenos sin receta y el problema ahora es el precio. El Consejo General de Enfermería denuncia que aquí son mucho más caros que en otros países de nuestro entorno.","train","youtube"
"8HXT_aHnuiE","0.mp3","neutral","female","0.0","6074.0","Evidentemente el diésel tiene los días contados, durará más, durará menos.","train","youtube"
"fhtbiW6qA1o","0.mp3","neutral","male","0.0","9406.0","Son muchos los que están haciendo los encargos de última hora aprovechando además esos descuentos. Los comerciantes han adelantado las rebajas para intentar salvar la temporada. Paz Bailón.","train","youtube"
"eTS-wvZ-wSA","0.mp3","neutral","male","0.0","10622.0","Quiero enseñarles un mensaje, un mensaje real que como a mí puede haberles llegado a muchos de ustedes al móvil. Ya les adelantamos que es una estafa, pero el problema está una vez que pinchemos","test","youtube"
"L7q-4tuySUI","0.mp3","neutral","female","0.0","14859.0","Les hablamos ahora del mayor proyecto en Europa de centrales hidroeléctricas que lleva en construcción nueve años y que está a punto de terminar con él. Se va a conseguir uno de los principales retos de las renovables, no sólo producir energía limpia sino también almacenarla. Este aeropuerto tiene sello español.","test","youtube"
"TNgwVgoE2oI","0.mp3","neutral","male","0.0","6582.0","Son muchos los trabajos que siempre, pero sobre todo ahora, son esenciales. Empleados que no pueden parar para que nosotros","train","youtube"
"3WN36DWYld4","0.mp3","neutral","female","0.0","12857.0","En medio de esta crisis mundial de suministros vemos también que están faltando medicamentos. Son casi 500 los que faltan aquí en España. Pero la buena noticia es que todos se pueden sustituir por otros que tienen los mismos principios activos. Paz Bailón.","train","youtube"
"aFMNMBFOfg0","0.mp3","neutral","male","0.0","8657.0","Es incomprensible que estuviera 48 horas cerrando un baño muerto. Nadie, nadie, nadie lo detectó, lo encontró la policía.","train","youtube"
"jgA0lDCf1_A","0.mp3","neutral","female","0.0","7571.0","Por cierto, hoy la patronal de los supermercados se está quejando de que todos sus empleados, todos, no estén todavía vacunados a estas alturas. Paz Bailón.","train","youtube"
"tUxEdagEwuo","0.mp3","neutral","female","0.0","11390.0","Artos, cansados y llenos de dudas. Así se encuentran hasta ahora millones de madrileños que no saben qué pueden y qué no pueden hacer. Todo esto a las puertas del puente y hay gente que todavía ni se ha enterado de la nueva norma.","train","youtube"
"DABnYAQgAyM","0.mp3","neutral","female","0.0","8831.0","Hay inquietud hoy entre los trabajadores de la banca. Fíjense que Aisha Bank anunció esta semana un aire de más de 8.000 personas y hoy ha sido el BBVA.","train","youtube"
"coo_S-8XEUw","0.mp3","neutral","male","0.0","12280.0","Ya en marzo, Apple fue una de las primeras empresas en cerrar ante la expansión del virus y esto ha activado las alertas ante la posibilidad de que haya un segundo confinamiento. Es el miedo de quienes tienen un negocio. Pat Bailón, ¿qué consecuencias tendría?","train","youtube"
"32XQREziNyw","0.mp3","neutral","male","0.0","5717.0","de que Marruecos podría estar detrás del espionaje de unos 200 teléfonos españoles.","train","youtube"
"88t12-CwcVs","0.mp3","neutral","male","0.0","7154.0","Esas quejas parecen estar más que justificadas porque el precio de la luz vuelve a batir hoy un récord y lo más probable es que","test","youtube"
"uauwjQ38hp8","0.mp3","neutral","female","0.0","11000.0","de la","train","youtube"
"I-EorjbozE4","0.mp3","neutral","female","0.0","9808.0","Ese es el problema que tienen en Riva de Sella, algunos. Hay visitantes que se quejan del ruido de los gallos, de las campanas o del ganado. ¿Y cómo les ha respondido el alcalde? ¿Paz?","train","youtube"
"AiVtPRqLC6Y","0.mp3","neutral","female","0.0","7505.0","Atención a este anuncio, se vende mini guardilla y si se fijan está todo junto, el baño, el frigorífico y la cama.","train","youtube"
"BvZiCT7mUXw","0.mp3","neutral","female","0.0","11558.0","Ni este es el plano del 5G de la vacuna, ni una naranja puede dar positivo en COVID, ni muchas otras noticias que circulan por internet son verdaderas. En la red ya hay tantos bulos sobre el coronavirus","train","youtube"
"jsCcVXgefa4","0.mp3","neutral","female","0.0","8635.0","Videollamadas consiguieron anoche acortar distancias con la familia y con los amigos. Muchos se acompañaron de ese modo en esta noche vieja tan atípica y tan casera.","train","youtube"
"1wuTiCpNHsI","0.mp3","neutral","female","0.0","10756.0","Cada vez más mujeres consiguen romper estereotipos y trabajar en profesiones tradicionalmente reservadas para los hombres. Ahora una exposición quiere dar visibilidad a este caso y hacernos reflexionar.","test","youtube"
"10sp7LepF8A","0.mp3","neutral","female","0.0","12031.0","Imagina subirse a este avión pero no para viajar sino para cenar, es lo que propone una aerolínea asiática pero hay muchas otras iniciativas de un sector que intenta reinventarse para sobrevivir a estos meses.","train","youtube"
"gtLAzV3YNMQ","0.mp3","neutral","female","0.0","13504.0","Nos vamos ahora a un restaurante de Madrid que ha encontrado la solución para que los clientes mantengan la distancia de seguridad en sus locales y que no se queden mesas libres. Los comensales van a compartir sala con peluches enormes. ¿Cómo es eso?","train","youtube"
"wSeJchrbfP8","0.mp3","neutral","female","0.0","14242.0","Es Maximiliana el invento que puede cambiar la vida de muchos mayores. Para ver a sus familiares no tienen ni que tocarlo porque las videollamadas se descuelgan solas. Y si quisieran llamar ellos, solo tienen que pulsar encima de la foto. Enseguida vemos cómo funciona.","train","youtube"
"9hV9DMIBQQo","0.mp3","neutral","female","0.0","5131.0","De abrirla como la voy viendo ya desde aquí. Fijaros lo que ha crecido aquí.","train","youtube"
"n3ee7odtY9E","0.mp3","neutral","female","0.0","4457.0","También están protestando mucho a muchos los vecinos de Quintanar del Rey en Cuenca. Vean esto.","test","youtube"
"yYexFyS2-Jk","0.mp3","neutral","male","0.0","11965.0","que se ha sufrido en medios de transporte públicos.","train","youtube"
"OCMCLKmG2Uw","0.mp3","neutral","female","0.0","14992.0","Seguro que lo han hecho alguna vez, comer en un restaurante e inmediatamente después valorarlo en internet. Pues bien, eso mismo se va a poder hacer ahora con las empresas y los jefes. Un portal web ya permite valorarlos y criticarlos. Esto es solo un ejemplo.","train","youtube"
"omw_sxNKFcY","0.mp3","neutral","male","0.0","7531.0","No sólo suben las temperaturas sino que al mismo tiempo sigue también subiendo, disparado, es el precio de la luz y es muy preocupante porque hoy vuelve a marcar","train","youtube"
"i7Z-wIDXYS0","0.mp3","neutral","female","0.0","10374.0","La ley de vivienda se va a aprobar en breve, sí, pero podría tardar hasta un año en entrar en vigor. Vamos a lo importante, vamos a ver, Paz Bailón, cómo va a afectar esta ley a los dueños de viviendas en la práctica.","train","youtube"
"21C8sgK-s4w","0.mp3","neutral","female","0.0","10368.0","Según el Gobierno, a 23 de diciembre había 240.000 trabajadores de baja. Según las mutuas, en todo el mes de diciembre esa cifra ya alcanzaría los 500.000.","test","youtube"
"MJ2Wy07VFF0","0.mp3","neutral","male","0.0","9855.0","Lo acaba de decir el presidente del gobierno, están muy satisfechos con los datos del paro, ha bajado en casi 198 mil personas en el mes de julio. Paz Bailón, esa es una cifra.","train","youtube"
"UY3Rbc4Q2Os","0.mp3","neutral","male","0.0","9339.0","Durante toda la jornada, los taxistas han recorrido la ciudad provocando atascos y cortes de algunas calles. Los momentos de mayor tensión se han producido frente a la sede del Partido Popular.","train","youtube"
"UOyiRHsesZ4","0.mp3","neutral","female","0.0","14819.0","Y fecha el tren low cost de Renfe, el Hablo empezará a operar a partir del 23 de junio. De momento conectará Madrid y Barcelona desde 7 euros. Hoy nos hemos subido al primer viaje de prueba. Adolfo Izquierdo, ¿cómo va el trayecto?","train","youtube"
"gBmeuzJCbAA","0.mp3","neutral","female","0.0","13647.0","¿Serían capaces de descubrir si alguien tiene miedo con solo mirarle la cara? Un nuevo software si lo hace, el miedo y otras emociones con solo grabar el rostro de una persona. Algunas empresas ya están estudiando su uso para poder prevenir atentados.","train","youtube"
"EMSIMzYeMPc","0.mp3","neutral","female","0.0","14399.0","Hoy hemos conocido los datos del paro. Ha bajado en 734 personas. Puede parecer poco, pero que baje en un mes de octubre es algo que no ocurría desde hace 46 años. Eso sí, hoy también se ha publicado que España lidera el paro en Europa también.","train","youtube"
"vxo6yAfmLIk","0.mp3","neutral","male","0.0","4877.0","de la mesa.","train","youtube"
"PE5bEtMXSgM","0.mp3","neutral","male","0.0","5307.0","Buenas noches y además en Antena Tres Noticias otra novedad tecnológica sorprendente.","train","youtube"
